item_id,order_id,product_category,product_name,quantity,unit_price,total_price
15674,5212,Clothing,Clothing_Product_46,3,32.47,97.41
15675,5212,Clothing,Clothing_Product_49,2,135.77,271.54
15676,5212,Clothing,Clothing_Product_37,1,148.9,148.9
15677,5213,Electronics,Electronics_Product_25,2,356.57,713.14
15678,5213,Electronics,Electronics_Product_2,2,384.83,769.66
15679,5213,Sports,Sports_Product_43,3,57.33,171.99
15680,5213,Home & Garden,Home & Garden_Product_43,2,189.07,378.14
15681,5213,Clothing,Clothing_Product_40,3,94.4,283.2
15682,5214,Electronics,Electronics_Product_9,2,442.93,885.86
15683,5214,Clothing,Clothing_Product_23,3,49.45,148.35
15684,5214,Electronics,Electronics_Product_1,3,297.86,893.58
15685,5215,Electronics,Electronics_Product_13,2,146.62,293.24
15686,5215,Books,Books_Product_43,1,44.9,44.9
15687,5215,Books,Books_Product_1,1,23.97,23.97
15688,5215,Home & Garden,Home & Garden_Product_49,3,239.36,718.08
15689,5215,Home & Garden,Home & Garden_Product_19,1,169.5,169.5
15690,5216,Home & Garden,Home & Garden_Product_3,3,184.95,554.85
15691,5216,Clothing,Clothing_Product_16,2,90.64,181.28
15692,5217,Clothing,Clothing_Product_38,3,105.39,316.17
15693,5217,Books,Books_Product_48,3,45.24,135.72
15694,5217,Clothing,Clothing_Product_5,2,24.81,49.62
15695,5218,Electronics,Electronics_Product_8,1,103.01,103.01
15696,5218,Clothing,Clothing_Product_47,3,88.6,265.8
15697,5218,Sports,Sports_Product_46,3,150.68,452.04
15698,5218,Home & Garden,Home & Garden_Product_26,1,147.33,147.33
15699,5219,Books,Books_Product_18,2,34.46,68.92
15700,5219,Sports,Sports_Product_15,1,49.49,49.49
15701,5219,Books,Books_Product_20,2,31.21,62.42
15702,5219,Books,Books_Product_30,1,25.99,25.99
15703,5220,Home & Garden,Home & Garden_Product_39,2,288.71,577.42
15704,5220,Home & Garden,Home & Garden_Product_5,2,279.21,558.42
15705,5220,Home & Garden,Home & Garden_Product_50,2,252.29,504.58
15706,5220,Electronics,Electronics_Product_42,2,327.26,654.52
15707,5220,Home & Garden,Home & Garden_Product_24,1,205.52,205.52
15708,5221,Clothing,Clothing_Product_5,2,35.81,71.62
15709,5221,Home & Garden,Home & Garden_Product_49,3,203.25,609.75
15710,5222,Electronics,Electronics_Product_7,1,422.78,422.78
15711,5222,Sports,Sports_Product_25,3,117.17,351.51
15712,5223,Sports,Sports_Product_7,3,77.8,233.4
15713,5223,Books,Books_Product_1,1,25.73,25.73
15714,5223,Books,Books_Product_28,1,46.97,46.97
15715,5223,Electronics,Electronics_Product_44,3,472.97,1418.91
15716,5224,Electronics,Electronics_Product_48,2,444.79,889.58
15717,5224,Sports,Sports_Product_19,2,34.92,69.84
15718,5224,Electronics,Electronics_Product_36,2,445.11,890.22
15719,5225,Books,Books_Product_9,3,23.88,71.64
15720,5225,Clothing,Clothing_Product_9,2,42.27,84.54
15721,5225,Home & Garden,Home & Garden_Product_40,3,244.19,732.57
15722,5226,Electronics,Electronics_Product_49,2,430.1,860.2
15723,5226,Electronics,Electronics_Product_11,2,442.56,885.12
15724,5226,Home & Garden,Home & Garden_Product_10,1,171.69,171.69
15725,5226,Clothing,Clothing_Product_20,2,98.14,196.28
15726,5226,Home & Garden,Home & Garden_Product_49,1,128.76,128.76
15727,5227,Electronics,Electronics_Product_38,3,274.67,824.01
15728,5227,Sports,Sports_Product_36,2,64.13,128.26
15729,5228,Sports,Sports_Product_6,3,61.25,183.75
15730,5228,Clothing,Clothing_Product_17,3,34.53,103.59
15731,5229,Home & Garden,Home & Garden_Product_36,2,236.83,473.66
15732,5229,Sports,Sports_Product_49,1,132.31,132.31
15733,5229,Home & Garden,Home & Garden_Product_42,2,250.59,501.18
15734,5229,Sports,Sports_Product_31,1,96.14,96.14
15735,5230,Clothing,Clothing_Product_23,2,106.13,212.26
15736,5230,Sports,Sports_Product_21,1,37.74,37.74
15737,5231,Clothing,Clothing_Product_28,3,75.02,225.06
15738,5231,Books,Books_Product_28,3,14.16,42.48
15739,5231,Sports,Sports_Product_19,3,100.83,302.49
15740,5232,Electronics,Electronics_Product_12,3,169.96,509.88
15741,5232,Sports,Sports_Product_21,2,48.65,97.3
15742,5232,Home & Garden,Home & Garden_Product_38,3,135.24,405.72
15743,5232,Clothing,Clothing_Product_5,2,138.49,276.98
15744,5232,Electronics,Electronics_Product_16,3,178.34,535.02
15745,5233,Home & Garden,Home & Garden_Product_40,1,137.32,137.32
15746,5233,Home & Garden,Home & Garden_Product_5,1,262.61,262.61
15747,5234,Books,Books_Product_44,2,29.71,59.42
15748,5234,Home & Garden,Home & Garden_Product_32,2,184.85,369.7
15749,5234,Home & Garden,Home & Garden_Product_41,2,50.31,100.62
15750,5235,Clothing,Clothing_Product_40,3,67.3,201.9
15751,5235,Clothing,Clothing_Product_30,3,54.24,162.72
15752,5235,Clothing,Clothing_Product_19,3,60.16,180.48
15753,5236,Sports,Sports_Product_17,2,49.92,99.84
15754,5237,Clothing,Clothing_Product_9,2,136.05,272.1
15755,5238,Electronics,Electronics_Product_26,2,128.44,256.88
15756,5238,Home & Garden,Home & Garden_Product_43,3,161.14,483.42
15757,5238,Electronics,Electronics_Product_8,1,403.48,403.48
15758,5238,Clothing,Clothing_Product_15,3,56.27,168.81
15759,5238,Electronics,Electronics_Product_40,2,245.98,491.96
15760,5239,Clothing,Clothing_Product_37,3,125.46,376.38
15761,5240,Home & Garden,Home & Garden_Product_42,2,194.68,389.36
15762,5240,Electronics,Electronics_Product_7,3,251.16,753.48
15763,5241,Sports,Sports_Product_32,2,86.99,173.98
15764,5241,Electronics,Electronics_Product_49,2,368.44,736.88
15765,5241,Home & Garden,Home & Garden_Product_46,1,160.86,160.86
15766,5241,Electronics,Electronics_Product_27,3,113.24,339.72
15767,5241,Home & Garden,Home & Garden_Product_48,2,36.72,73.44
15768,5242,Home & Garden,Home & Garden_Product_17,2,92.79,185.58
15769,5242,Electronics,Electronics_Product_10,2,310.4,620.8
15770,5242,Sports,Sports_Product_6,2,177.26,354.52
15771,5242,Books,Books_Product_36,3,16.37,49.11
15772,5243,Books,Books_Product_16,2,43.11,86.22
15773,5243,Electronics,Electronics_Product_49,2,379.41,758.82
15774,5244,Clothing,Clothing_Product_3,2,42.41,84.82
15775,5244,Clothing,Clothing_Product_35,2,120.09,240.18
15776,5244,Books,Books_Product_49,3,49.3,147.9
15777,5244,Sports,Sports_Product_33,2,193.19,386.38
15778,5244,Electronics,Electronics_Product_11,1,54.74,54.74
15779,5245,Electronics,Electronics_Product_14,2,499.65,999.3
15780,5245,Electronics,Electronics_Product_19,2,254.88,509.76
15781,5245,Home & Garden,Home & Garden_Product_44,1,251.09,251.09
15782,5245,Clothing,Clothing_Product_50,3,98.58,295.74
15783,5245,Electronics,Electronics_Product_36,3,265.19,795.57
15784,5246,Electronics,Electronics_Product_33,2,112.36,224.72
15785,5246,Sports,Sports_Product_25,3,72.74,218.22
15786,5246,Clothing,Clothing_Product_35,2,27.46,54.92
15787,5246,Electronics,Electronics_Product_41,3,374.36,1123.08
15788,5247,Electronics,Electronics_Product_29,2,242.43,484.86
15789,5247,Electronics,Electronics_Product_17,3,324.91,974.73
15790,5247,Clothing,Clothing_Product_22,2,92.18,184.36
15791,5248,Home & Garden,Home & Garden_Product_41,3,39.69,119.07
15792,5248,Home & Garden,Home & Garden_Product_41,3,88.4,265.2
15793,5249,Clothing,Clothing_Product_44,3,127.18,381.54
15794,5249,Home & Garden,Home & Garden_Product_5,3,68.76,206.28
15795,5249,Home & Garden,Home & Garden_Product_36,1,159.54,159.54
15796,5250,Electronics,Electronics_Product_8,3,423.32,1269.96
15797,5250,Home & Garden,Home & Garden_Product_17,1,45.15,45.15
15798,5251,Home & Garden,Home & Garden_Product_41,3,153.52,460.56
15799,5251,Home & Garden,Home & Garden_Product_25,1,267.68,267.68
15800,5251,Clothing,Clothing_Product_33,2,90.54,181.08
15801,5251,Home & Garden,Home & Garden_Product_38,2,106.15,212.3
15802,5251,Electronics,Electronics_Product_41,2,294.82,589.64
15803,5252,Electronics,Electronics_Product_49,1,276.57,276.57
15804,5252,Electronics,Electronics_Product_47,3,360.57,1081.71
15805,5252,Electronics,Electronics_Product_32,3,233.34,700.02
15806,5252,Sports,Sports_Product_29,2,94.55,189.1
15807,5252,Clothing,Clothing_Product_16,1,87.73,87.73
15808,5253,Clothing,Clothing_Product_43,3,52.01,156.03
15809,5253,Sports,Sports_Product_11,3,158.89,476.67
15810,5253,Electronics,Electronics_Product_44,2,53.96,107.92
15811,5254,Books,Books_Product_16,2,29.97,59.94
15812,5254,Electronics,Electronics_Product_38,1,416.28,416.28
15813,5254,Sports,Sports_Product_29,1,79.81,79.81
15814,5254,Sports,Sports_Product_14,1,31.82,31.82
15815,5254,Clothing,Clothing_Product_47,1,31.61,31.61
15816,5255,Sports,Sports_Product_43,2,162.25,324.5
15817,5255,Electronics,Electronics_Product_23,1,384.72,384.72
15818,5255,Sports,Sports_Product_5,1,90.74,90.74
15819,5256,Home & Garden,Home & Garden_Product_47,1,258.57,258.57
15820,5256,Electronics,Electronics_Product_41,3,131.87,395.61
15821,5256,Clothing,Clothing_Product_43,1,78.04,78.04
15822,5257,Electronics,Electronics_Product_42,3,104.3,312.9
15823,5257,Home & Garden,Home & Garden_Product_10,3,99.11,297.33
15824,5257,Home & Garden,Home & Garden_Product_21,3,278.66,835.98
15825,5257,Home & Garden,Home & Garden_Product_45,2,61.89,123.78
15826,5257,Books,Books_Product_1,1,30.16,30.16
15827,5258,Home & Garden,Home & Garden_Product_50,3,54.88,164.64
15828,5258,Home & Garden,Home & Garden_Product_48,3,57.41,172.23
15829,5259,Electronics,Electronics_Product_10,1,471.26,471.26
15830,5259,Clothing,Clothing_Product_8,1,99.48,99.48
15831,5259,Clothing,Clothing_Product_48,2,125.65,251.3
15832,5259,Electronics,Electronics_Product_31,3,380.45,1141.35
15833,5259,Sports,Sports_Product_34,3,27.1,81.3
15834,5260,Clothing,Clothing_Product_13,2,81.21,162.42
15835,5261,Electronics,Electronics_Product_36,2,237.3,474.6
15836,5261,Clothing,Clothing_Product_12,1,66.99,66.99
15837,5261,Home & Garden,Home & Garden_Product_48,2,255.16,510.32
15838,5261,Electronics,Electronics_Product_1,2,211.75,423.5
15839,5261,Clothing,Clothing_Product_49,1,74.87,74.87
15840,5262,Electronics,Electronics_Product_34,3,53.75,161.25
15841,5262,Books,Books_Product_7,1,24.58,24.58
15842,5262,Clothing,Clothing_Product_37,3,81.42,244.26
15843,5263,Electronics,Electronics_Product_15,1,117.06,117.06
15844,5263,Home & Garden,Home & Garden_Product_31,2,106.45,212.9
15845,5263,Electronics,Electronics_Product_5,2,185.38,370.76
15846,5263,Home & Garden,Home & Garden_Product_20,2,81.2,162.4
15847,5264,Electronics,Electronics_Product_43,3,249.8,749.4
15848,5264,Home & Garden,Home & Garden_Product_42,2,220.29,440.58
15849,5265,Home & Garden,Home & Garden_Product_41,1,283.9,283.9
15850,5265,Clothing,Clothing_Product_30,2,141.69,283.38
15851,5265,Sports,Sports_Product_25,2,177.69,355.38
15852,5266,Home & Garden,Home & Garden_Product_23,1,231.36,231.36
15853,5266,Home & Garden,Home & Garden_Product_10,1,36.34,36.34
15854,5266,Electronics,Electronics_Product_36,1,470.66,470.66
15855,5266,Books,Books_Product_23,2,36.84,73.68
15856,5266,Home & Garden,Home & Garden_Product_23,3,267.19,801.57
15857,5267,Electronics,Electronics_Product_8,2,358.82,717.64
15858,5267,Clothing,Clothing_Product_34,3,44.38,133.14
15859,5267,Clothing,Clothing_Product_19,3,29.14,87.42
15860,5267,Home & Garden,Home & Garden_Product_4,1,94.6,94.6
15861,5268,Home & Garden,Home & Garden_Product_12,3,115.6,346.8
15862,5268,Clothing,Clothing_Product_3,3,96.93,290.79
15863,5268,Sports,Sports_Product_21,2,29.58,59.16
15864,5269,Clothing,Clothing_Product_22,2,120.71,241.42
15865,5270,Electronics,Electronics_Product_1,3,83.32,249.96
15866,5270,Clothing,Clothing_Product_33,2,84.2,168.4
15867,5271,Clothing,Clothing_Product_46,1,147.35,147.35
15868,5272,Clothing,Clothing_Product_33,2,109.66,219.32
15869,5273,Electronics,Electronics_Product_16,2,429.71,859.42
15870,5273,Books,Books_Product_38,3,27.48,82.44
15871,5273,Electronics,Electronics_Product_39,2,157.13,314.26
15872,5274,Clothing,Clothing_Product_36,1,41.08,41.08
15873,5274,Clothing,Clothing_Product_47,3,91.78,275.34
15874,5274,Clothing,Clothing_Product_8,3,137.34,412.02
15875,5274,Home & Garden,Home & Garden_Product_12,2,260.95,521.9
15876,5275,Clothing,Clothing_Product_4,2,40.52,81.04
15877,5275,Sports,Sports_Product_5,2,128.99,257.98
15878,5276,Clothing,Clothing_Product_48,1,108.18,108.18
15879,5276,Clothing,Clothing_Product_34,1,119.51,119.51
15880,5276,Electronics,Electronics_Product_17,1,463.96,463.96
15881,5276,Sports,Sports_Product_6,3,142.81,428.43
15882,5276,Electronics,Electronics_Product_28,1,347.41,347.41
15883,5277,Sports,Sports_Product_48,1,50.75,50.75
15884,5277,Home & Garden,Home & Garden_Product_33,3,193.82,581.46
15885,5278,Sports,Sports_Product_49,1,170.63,170.63
15886,5279,Clothing,Clothing_Product_37,1,117.18,117.18
15887,5279,Clothing,Clothing_Product_47,3,138.08,414.24
15888,5279,Books,Books_Product_5,2,25.49,50.98
15889,5280,Clothing,Clothing_Product_30,2,47.27,94.54
15890,5280,Books,Books_Product_47,3,19.69,59.07
15891,5280,Books,Books_Product_39,3,29.24,87.72
15892,5280,Electronics,Electronics_Product_16,3,154.27,462.81
15893,5280,Home & Garden,Home & Garden_Product_1,2,149.45,298.9
15894,5281,Sports,Sports_Product_13,3,27.43,82.29
15895,5281,Electronics,Electronics_Product_7,1,219.11,219.11
15896,5281,Electronics,Electronics_Product_8,2,492.32,984.64
15897,5282,Electronics,Electronics_Product_44,3,480.83,1442.49
15898,5282,Home & Garden,Home & Garden_Product_12,3,180.24,540.72
15899,5282,Sports,Sports_Product_48,1,34.18,34.18
15900,5283,Electronics,Electronics_Product_16,1,277.58,277.58
15901,5283,Clothing,Clothing_Product_29,1,59.74,59.74
15902,5284,Clothing,Clothing_Product_28,2,78.38,156.76
15903,5284,Sports,Sports_Product_37,1,186.17,186.17
15904,5284,Sports,Sports_Product_37,1,28.12,28.12
15905,5285,Clothing,Clothing_Product_46,2,148.37,296.74
15906,5285,Clothing,Clothing_Product_24,2,40.42,80.84
15907,5286,Clothing,Clothing_Product_12,3,127.83,383.49
15908,5286,Sports,Sports_Product_6,1,106.25,106.25
15909,5286,Books,Books_Product_25,3,16.03,48.09
15910,5286,Clothing,Clothing_Product_40,2,99.59,199.18
15911,5286,Home & Garden,Home & Garden_Product_8,2,85.5,171.0
15912,5287,Home & Garden,Home & Garden_Product_2,2,116.18,232.36
15913,5288,Clothing,Clothing_Product_4,2,34.41,68.82
15914,5288,Clothing,Clothing_Product_4,2,146.22,292.44
15915,5288,Electronics,Electronics_Product_26,2,356.22,712.44
15916,5288,Electronics,Electronics_Product_10,2,197.22,394.44
15917,5288,Home & Garden,Home & Garden_Product_18,3,57.78,173.34
15918,5289,Electronics,Electronics_Product_17,3,365.78,1097.34
15919,5289,Clothing,Clothing_Product_41,3,58.67,176.01
15920,5289,Sports,Sports_Product_18,2,106.28,212.56
15921,5290,Clothing,Clothing_Product_41,3,46.36,139.08
15922,5290,Home & Garden,Home & Garden_Product_45,3,200.1,600.3
15923,5290,Home & Garden,Home & Garden_Product_19,1,208.43,208.43
15924,5290,Sports,Sports_Product_11,3,115.64,346.92
15925,5291,Books,Books_Product_24,1,34.41,34.41
15926,5291,Home & Garden,Home & Garden_Product_39,3,227.47,682.41
15927,5292,Clothing,Clothing_Product_1,2,146.27,292.54
15928,5292,Clothing,Clothing_Product_26,1,23.32,23.32
15929,5292,Clothing,Clothing_Product_23,2,88.39,176.78
15930,5292,Electronics,Electronics_Product_16,1,205.82,205.82
15931,5293,Clothing,Clothing_Product_44,3,91.82,275.46
15932,5293,Electronics,Electronics_Product_49,3,481.13,1443.39
15933,5293,Electronics,Electronics_Product_23,1,229.95,229.95
15934,5294,Sports,Sports_Product_31,2,199.72,399.44
15935,5294,Home & Garden,Home & Garden_Product_13,1,80.16,80.16
15936,5294,Books,Books_Product_18,3,10.71,32.13
15937,5294,Home & Garden,Home & Garden_Product_3,3,261.3,783.9
15938,5295,Books,Books_Product_47,1,27.0,27.0
15939,5296,Home & Garden,Home & Garden_Product_9,3,93.17,279.51
15940,5296,Sports,Sports_Product_38,2,174.47,348.94
15941,5296,Home & Garden,Home & Garden_Product_44,3,60.8,182.4
15942,5296,Home & Garden,Home & Garden_Product_34,3,270.65,811.95
15943,5296,Clothing,Clothing_Product_37,1,127.7,127.7
15944,5297,Sports,Sports_Product_45,1,59.64,59.64
15945,5298,Sports,Sports_Product_27,1,100.61,100.61
15946,5298,Clothing,Clothing_Product_12,2,24.06,48.12
15947,5298,Electronics,Electronics_Product_43,2,139.59,279.18
15948,5298,Electronics,Electronics_Product_33,2,325.78,651.56
15949,5298,Clothing,Clothing_Product_12,1,30.45,30.45
15950,5299,Electronics,Electronics_Product_43,2,377.17,754.34
15951,5300,Electronics,Electronics_Product_35,3,448.82,1346.46
15952,5300,Clothing,Clothing_Product_4,1,88.77,88.77
15953,5300,Home & Garden,Home & Garden_Product_39,3,281.21,843.63
15954,5301,Electronics,Electronics_Product_43,2,108.99,217.98
15955,5301,Electronics,Electronics_Product_13,3,411.22,1233.66
15956,5301,Electronics,Electronics_Product_12,1,127.0,127.0
15957,5302,Books,Books_Product_1,1,37.09,37.09
15958,5303,Clothing,Clothing_Product_16,1,105.49,105.49
15959,5303,Home & Garden,Home & Garden_Product_5,3,88.87,266.61
15960,5304,Electronics,Electronics_Product_47,2,491.88,983.76
15961,5304,Home & Garden,Home & Garden_Product_44,3,270.53,811.59
15962,5305,Books,Books_Product_42,2,20.55,41.1
15963,5305,Sports,Sports_Product_47,3,27.09,81.27
15964,5305,Clothing,Clothing_Product_48,1,35.73,35.73
15965,5305,Clothing,Clothing_Product_1,3,103.23,309.69
15966,5306,Clothing,Clothing_Product_34,2,127.24,254.48
15967,5306,Clothing,Clothing_Product_19,1,46.79,46.79
15968,5306,Home & Garden,Home & Garden_Product_23,1,81.62,81.62
15969,5306,Home & Garden,Home & Garden_Product_15,2,154.19,308.38
15970,5306,Clothing,Clothing_Product_5,3,121.54,364.62
15971,5307,Sports,Sports_Product_13,1,144.59,144.59
15972,5307,Home & Garden,Home & Garden_Product_14,1,137.66,137.66
15973,5307,Clothing,Clothing_Product_2,2,82.5,165.0
15974,5307,Clothing,Clothing_Product_16,1,60.67,60.67
15975,5307,Books,Books_Product_8,1,47.17,47.17
15976,5308,Electronics,Electronics_Product_50,3,495.28,1485.84
15977,5308,Clothing,Clothing_Product_23,2,118.1,236.2
15978,5308,Home & Garden,Home & Garden_Product_27,1,151.77,151.77
15979,5308,Sports,Sports_Product_1,1,54.4,54.4
15980,5309,Electronics,Electronics_Product_1,2,342.59,685.18
15981,5309,Electronics,Electronics_Product_9,1,426.03,426.03
15982,5310,Sports,Sports_Product_9,2,131.55,263.1
15983,5310,Home & Garden,Home & Garden_Product_12,1,155.28,155.28
15984,5310,Home & Garden,Home & Garden_Product_38,1,231.16,231.16
15985,5310,Home & Garden,Home & Garden_Product_1,1,119.18,119.18
15986,5311,Home & Garden,Home & Garden_Product_17,3,193.45,580.35
15987,5311,Books,Books_Product_27,3,32.99,98.97
15988,5312,Clothing,Clothing_Product_37,3,131.0,393.0
15989,5312,Books,Books_Product_48,2,35.27,70.54
15990,5312,Clothing,Clothing_Product_43,3,146.41,439.23
15991,5313,Sports,Sports_Product_3,1,102.3,102.3
15992,5314,Electronics,Electronics_Product_19,3,316.94,950.82
15993,5314,Electronics,Electronics_Product_14,1,374.05,374.05
15994,5315,Electronics,Electronics_Product_6,1,141.75,141.75
15995,5315,Sports,Sports_Product_49,1,178.71,178.71
15996,5315,Electronics,Electronics_Product_19,1,77.58,77.58
15997,5315,Home & Garden,Home & Garden_Product_25,2,74.72,149.44
15998,5315,Electronics,Electronics_Product_39,1,63.0,63.0
15999,5316,Home & Garden,Home & Garden_Product_32,3,186.96,560.88
16000,5316,Home & Garden,Home & Garden_Product_50,1,37.13,37.13
16001,5317,Clothing,Clothing_Product_12,3,26.53,79.59
16002,5317,Clothing,Clothing_Product_6,1,71.07,71.07
16003,5317,Clothing,Clothing_Product_46,2,76.2,152.4
16004,5317,Electronics,Electronics_Product_18,1,417.21,417.21
16005,5318,Clothing,Clothing_Product_32,1,56.59,56.59
16006,5318,Sports,Sports_Product_23,1,26.22,26.22
16007,5319,Clothing,Clothing_Product_16,2,142.69,285.38
16008,5319,Electronics,Electronics_Product_25,2,381.07,762.14
16009,5319,Sports,Sports_Product_12,3,187.8,563.4
16010,5319,Clothing,Clothing_Product_39,1,79.53,79.53
16011,5319,Clothing,Clothing_Product_36,2,70.15,140.3
16012,5320,Electronics,Electronics_Product_18,1,476.89,476.89
16013,5320,Electronics,Electronics_Product_24,2,53.54,107.08
16014,5320,Sports,Sports_Product_5,2,132.79,265.58
16015,5320,Sports,Sports_Product_2,2,68.44,136.88
16016,5320,Electronics,Electronics_Product_31,3,315.19,945.57
16017,5321,Clothing,Clothing_Product_16,2,145.74,291.48
16018,5321,Home & Garden,Home & Garden_Product_7,2,84.58,169.16
16019,5321,Clothing,Clothing_Product_35,1,96.2,96.2
16020,5321,Sports,Sports_Product_45,3,27.08,81.24
16021,5321,Home & Garden,Home & Garden_Product_24,3,236.07,708.21
16022,5322,Home & Garden,Home & Garden_Product_43,1,165.46,165.46
16023,5322,Clothing,Clothing_Product_10,1,63.63,63.63
16024,5322,Sports,Sports_Product_42,2,33.55,67.1
16025,5322,Electronics,Electronics_Product_45,3,170.13,510.39
16026,5323,Home & Garden,Home & Garden_Product_23,2,262.5,525.0
16027,5323,Home & Garden,Home & Garden_Product_31,3,139.43,418.29
16028,5323,Sports,Sports_Product_8,1,57.95,57.95
16029,5324,Clothing,Clothing_Product_47,2,51.07,102.14
16030,5324,Electronics,Electronics_Product_36,3,350.06,1050.18
16031,5324,Clothing,Clothing_Product_43,1,41.41,41.41
16032,5324,Sports,Sports_Product_9,1,133.1,133.1
16033,5324,Home & Garden,Home & Garden_Product_35,3,48.66,145.98
16034,5325,Books,Books_Product_22,1,32.07,32.07
16035,5326,Electronics,Electronics_Product_10,2,370.34,740.68
16036,5326,Electronics,Electronics_Product_50,2,358.26,716.52
16037,5326,Electronics,Electronics_Product_27,2,242.97,485.94
16038,5326,Electronics,Electronics_Product_29,3,349.48,1048.44
16039,5327,Sports,Sports_Product_43,2,181.25,362.5
16040,5327,Clothing,Clothing_Product_9,2,30.92,61.84
16041,5328,Electronics,Electronics_Product_30,2,359.89,719.78
16042,5328,Books,Books_Product_3,2,37.28,74.56
16043,5328,Sports,Sports_Product_18,2,126.34,252.68
16044,5328,Clothing,Clothing_Product_15,2,78.47,156.94
16045,5329,Electronics,Electronics_Product_19,2,367.87,735.74
16046,5329,Clothing,Clothing_Product_47,2,108.52,217.04
16047,5329,Home & Garden,Home & Garden_Product_48,3,112.98,338.94
16048,5329,Electronics,Electronics_Product_10,1,120.6,120.6
16049,5330,Clothing,Clothing_Product_47,1,102.9,102.9
16050,5330,Books,Books_Product_7,1,27.9,27.9
16051,5330,Electronics,Electronics_Product_4,3,474.13,1422.39
16052,5330,Sports,Sports_Product_10,1,50.34,50.34
16053,5330,Books,Books_Product_26,3,36.93,110.79
16054,5331,Home & Garden,Home & Garden_Product_2,3,199.32,597.96
16055,5331,Electronics,Electronics_Product_19,1,294.07,294.07
16056,5331,Clothing,Clothing_Product_20,3,90.34,271.02
16057,5331,Clothing,Clothing_Product_17,2,142.04,284.08
16058,5331,Electronics,Electronics_Product_46,2,80.65,161.3
16059,5332,Books,Books_Product_28,1,33.94,33.94
16060,5332,Sports,Sports_Product_12,3,39.41,118.23
16061,5333,Clothing,Clothing_Product_21,3,40.6,121.8
16062,5334,Home & Garden,Home & Garden_Product_29,2,180.77,361.54
16063,5334,Clothing,Clothing_Product_38,3,38.66,115.98
16064,5335,Clothing,Clothing_Product_27,2,75.9,151.8
16065,5335,Home & Garden,Home & Garden_Product_36,3,187.89,563.67
16066,5335,Clothing,Clothing_Product_42,2,78.49,156.98
16067,5335,Home & Garden,Home & Garden_Product_47,3,124.39,373.17
16068,5336,Books,Books_Product_50,1,45.7,45.7
16069,5336,Clothing,Clothing_Product_9,3,137.74,413.22
16070,5336,Electronics,Electronics_Product_34,1,283.41,283.41
16071,5336,Home & Garden,Home & Garden_Product_13,2,34.88,69.76
16072,5337,Clothing,Clothing_Product_17,2,89.84,179.68
16073,5337,Books,Books_Product_50,2,16.11,32.22
16074,5338,Home & Garden,Home & Garden_Product_48,2,74.3,148.6
16075,5338,Clothing,Clothing_Product_22,1,50.46,50.46
16076,5338,Books,Books_Product_26,1,39.28,39.28
16077,5338,Clothing,Clothing_Product_9,2,82.81,165.62
16078,5339,Home & Garden,Home & Garden_Product_44,1,200.09,200.09
16079,5340,Electronics,Electronics_Product_31,1,422.21,422.21
16080,5340,Clothing,Clothing_Product_46,2,149.35,298.7
16081,5340,Home & Garden,Home & Garden_Product_6,2,79.04,158.08
16082,5340,Home & Garden,Home & Garden_Product_18,1,278.79,278.79
16083,5340,Clothing,Clothing_Product_47,1,139.7,139.7
16084,5341,Electronics,Electronics_Product_43,2,418.44,836.88
16085,5341,Home & Garden,Home & Garden_Product_23,1,102.79,102.79
16086,5342,Electronics,Electronics_Product_50,2,432.57,865.14
16087,5342,Clothing,Clothing_Product_17,1,121.25,121.25
16088,5342,Electronics,Electronics_Product_23,1,148.01,148.01
16089,5342,Electronics,Electronics_Product_25,3,287.24,861.72
16090,5342,Books,Books_Product_9,3,34.17,102.51
16091,5343,Clothing,Clothing_Product_45,2,27.79,55.58
16092,5344,Clothing,Clothing_Product_50,3,59.44,178.32
16093,5345,Home & Garden,Home & Garden_Product_38,2,176.72,353.44
16094,5345,Electronics,Electronics_Product_9,2,282.72,565.44
16095,5346,Electronics,Electronics_Product_42,2,54.87,109.74
16096,5346,Home & Garden,Home & Garden_Product_31,3,50.07,150.21
16097,5346,Clothing,Clothing_Product_40,2,38.56,77.12
16098,5346,Electronics,Electronics_Product_3,3,447.81,1343.43
16099,5347,Sports,Sports_Product_12,1,48.05,48.05
16100,5347,Electronics,Electronics_Product_42,2,81.29,162.58
16101,5348,Home & Garden,Home & Garden_Product_49,1,222.84,222.84
16102,5348,Home & Garden,Home & Garden_Product_7,3,51.54,154.62
16103,5348,Clothing,Clothing_Product_19,1,24.68,24.68
16104,5348,Clothing,Clothing_Product_40,1,100.82,100.82
16105,5349,Electronics,Electronics_Product_31,1,388.73,388.73
16106,5350,Sports,Sports_Product_19,3,123.53,370.59
16107,5350,Books,Books_Product_42,1,16.26,16.26
16108,5351,Electronics,Electronics_Product_11,2,496.55,993.1
16109,5351,Electronics,Electronics_Product_49,3,390.83,1172.49
16110,5351,Home & Garden,Home & Garden_Product_34,2,162.25,324.5
16111,5351,Sports,Sports_Product_42,2,151.2,302.4
16112,5351,Books,Books_Product_24,1,37.8,37.8
16113,5352,Electronics,Electronics_Product_18,2,299.92,599.84
16114,5352,Books,Books_Product_22,3,25.43,76.29
16115,5352,Home & Garden,Home & Garden_Product_25,2,106.79,213.58
16116,5352,Home & Garden,Home & Garden_Product_27,3,31.42,94.26
16117,5353,Clothing,Clothing_Product_43,3,49.61,148.83
16118,5353,Home & Garden,Home & Garden_Product_11,3,251.43,754.29
16119,5354,Home & Garden,Home & Garden_Product_5,2,48.13,96.26
