order_id,customer_id,order_date,status,order_total
5761,553,2025-05-28 14:26:26.207025,Completed,1513.6499999999999
5762,553,2025-03-27 14:26:26.207072,Completed,1807.69
5763,553,2025-12-04 14:26:26.207128,Completed,1547.48
5764,553,2025-11-26 14:26:26.207189,Completed,450.44
5765,553,2025-10-08 14:26:26.207235,Completed,992.4
5766,553,2025-09-22 14:26:26.207278,Completed,860.31
5767,553,2025-11-05 14:26:26.207325,Completed,619.22
5768,553,2025-07-07 14:26:26.207370,Completed,646.71
5769,553,2025-04-07 14:26:26.207415,Completed,67.77
5770,553,2025-08-17 14:26:26.207458,Completed,1105.44
5771,553,2025-10-31 14:26:26.207548,Completed,432.78
5772,553,2026-02-22 14:26:26.207597,Completed,484.14
5773,553,2026-02-17 14:26:26.207655,Completed,1002.5899999999999
5774,553,2025-09-12 14:26:26.207708,Completed,872.1700000000001
5775,553,2025-09-26 14:26:26.207769,Completed,1256.69
5776,553,2025-08-02 14:26:26.207826,Completed,369.14
5777,553,2025-07-16 14:26:26.207882,Completed,1666.46
5778,553,2025-07-08 14:26:26.207951,Completed,3568.63
5779,553,2025-06-25 14:26:26.207997,Cancelled,1996.09
5780,553,2026-01-18 14:26:26.208043,Completed,199.7
5781,553,2025-07-24 14:26:26.208089,Completed,2546.73
5782,553,2025-03-23 14:26:26.208139,Completed,1190.4099999999999
5783,553,2025-06-22 14:26:26.208182,Cancelled,2019.47
5784,553,2025-04-08 14:26:26.208243,Completed,1004.6500000000001
5785,554,2024-07-20 14:26:26.208777,Cancelled,301.61
5786,554,2024-11-26 14:26:26.208868,Completed,210.53
5787,554,2024-06-23 14:26:26.208924,Completed,545.89
5788,554,2024-06-13 14:26:26.208974,Cancelled,492.88
5789,555,2025-07-24 14:26:26.209389,Completed,106.05
5790,555,2026-01-30 14:26:26.209513,Completed,565.6
5791,555,2026-02-02 14:26:26.209595,Completed,567.63
5792,555,2025-08-27 14:26:26.209658,Completed,27.36
5793,555,2025-12-14 14:26:26.209707,Completed,2296.4500000000003
5794,555,2025-10-19 14:26:26.209758,Completed,282.78000000000003
5795,555,2026-02-04 14:26:26.209809,Completed,193.67
5796,555,2026-01-19 14:26:26.209857,Completed,1045.34
5797,555,2025-12-21 14:26:26.209903,Cancelled,1988.33
5798,555,2025-10-25 14:26:26.209947,Completed,1469.52
5799,555,2026-01-17 14:26:26.209993,Completed,979.3299999999999
5800,555,2025-03-24 14:26:26.210037,Completed,184.74
5801,555,2025-12-30 14:26:26.210081,Completed,928.17
5802,555,2025-07-04 14:26:26.210126,Completed,609.45
5803,555,2025-12-28 14:26:26.210171,Returned,1273.78
5804,555,2025-12-01 14:26:26.210222,Completed,1964.94
5805,555,2025-06-22 14:26:26.210283,Completed,296.38
5806,555,2025-04-28 14:26:26.210332,Completed,1247.73
5807,555,2026-03-04 14:26:26.210379,Completed,2650.14
5808,555,2025-10-16 14:26:26.210433,Cancelled,1156.75
5809,555,2025-08-14 14:26:26.210517,Completed,1709.54
5810,556,2024-06-07 14:26:26.211008,Completed,1004.49
5811,556,2024-08-11 14:26:26.211114,Completed,773.74
5812,556,2024-07-04 14:26:26.211177,Completed,667.55
5813,557,2025-07-17 14:26:26.211655,Completed,119.25
5814,557,2025-09-08 14:26:26.211752,Completed,1587.84
5815,557,2025-11-11 14:26:26.211811,Completed,1014.5699999999999
5816,557,2025-12-02 14:26:26.211863,Completed,135.28
5817,557,2025-08-17 14:26:26.211911,Completed,720.7
5818,557,2025-03-22 14:26:26.211969,Cancelled,922.3
5819,557,2025-01-17 14:26:26.212018,Cancelled,2327.3100000000004
5820,557,2025-06-25 14:26:26.212065,Completed,1090.5
5821,557,2025-05-17 14:26:26.212109,Completed,495.42
5822,557,2025-02-20 14:26:26.212154,Completed,557.96
5823,557,2025-06-21 14:26:26.212222,Completed,727.7099999999999
5824,557,2025-01-12 14:26:26.212273,Completed,74.93
5825,557,2025-01-17 14:26:26.212318,Completed,1922.06
5826,557,2025-06-29 14:26:26.212363,Cancelled,131.92
5827,557,2025-04-09 14:26:26.212407,Cancelled,380.70000000000005
5828,558,2024-09-23 14:26:26.212922,Completed,1648.96
5829,558,2024-09-16 14:26:26.213027,Completed,1423.17
5830,558,2024-12-04 14:26:26.213097,Completed,1468.4099999999999
5831,558,2024-07-22 14:26:26.213164,Completed,430.7
5832,558,2025-03-02 14:26:26.213232,Completed,568.59
5833,558,2024-12-03 14:26:26.213293,Completed,1495.01
5834,559,2025-11-17 14:26:26.213837,Cancelled,238.92
5835,559,2025-07-09 14:26:26.213931,Completed,250.45999999999998
5836,559,2025-09-04 14:26:26.213985,Completed,960.28
5837,559,2025-10-17 14:26:26.214036,Completed,935.52
5838,559,2026-02-17 14:26:26.214085,Completed,2169.6400000000003
5839,559,2025-12-28 14:26:26.214134,Completed,281.79
5840,559,2025-09-14 14:26:26.214182,Cancelled,599.83
5841,559,2025-10-19 14:26:26.214227,Completed,1586.99
5842,559,2025-07-23 14:26:26.214273,Completed,2318.16
5843,559,2025-12-18 14:26:26.214329,Completed,1381.62
5844,559,2025-05-01 14:26:26.214391,Completed,1126.12
5845,559,2025-12-21 14:26:26.214456,Completed,1326.29
5846,559,2025-03-14 14:26:26.214551,Completed,105.27
5847,559,2025-06-12 14:26:26.214605,Completed,1270.2
5848,559,2025-10-18 14:26:26.214651,Completed,949.25
5849,559,2025-12-10 14:26:26.214728,Completed,1126.3
5850,559,2025-12-14 14:26:26.214792,Completed,113.76
5851,559,2025-03-16 14:26:26.214861,Completed,494.2
5852,559,2025-03-24 14:26:26.214926,Completed,2083.64
5853,559,2025-04-06 14:26:26.214984,Completed,1055.46
5854,560,2026-01-14 14:26:26.215424,Completed,1472.54
5855,560,2026-02-21 14:26:26.215702,Completed,2032.13
5856,560,2025-10-03 14:26:26.215847,Completed,733.71
5857,560,2025-05-24 14:26:26.215945,Completed,645.52
5858,560,2026-01-09 14:26:26.216026,Completed,630.9100000000001
5859,560,2025-08-01 14:26:26.216084,Completed,539.66
5860,560,2025-11-01 14:26:26.216147,Completed,1685.1
5861,560,2025-09-06 14:26:26.216198,Completed,787.37
5862,560,2025-12-10 14:26:26.216248,Completed,1148.4
5863,560,2025-11-29 14:26:26.216297,Completed,70.26
5864,561,2024-10-28 14:26:26.216903,Completed,851.5999999999999
5865,561,2024-10-14 14:26:26.217033,Completed,441.72
5866,562,2025-05-29 14:26:26.217597,Returned,1533.81
5867,562,2025-12-08 14:26:26.217728,Completed,1034.21
5868,562,2025-06-01 14:26:26.217826,Completed,10.99
5869,562,2025-09-28 14:26:26.217899,Completed,929.0699999999999
5870,562,2025-12-29 14:26:26.217951,Completed,517.18
5871,562,2026-02-17 14:26:26.218010,Completed,651.84
5872,562,2025-08-06 14:26:26.218079,Completed,535.06
5873,562,2025-06-19 14:26:26.218141,Cancelled,1396.05
5874,562,2025-12-17 14:26:26.218215,Cancelled,456.65000000000003
5875,562,2025-07-10 14:26:26.218281,Completed,272.52
5876,562,2025-09-19 14:26:26.218353,Completed,295.5
5877,562,2025-12-12 14:26:26.218442,Completed,1365.6
5878,562,2026-02-27 14:26:26.218530,Completed,235.38
5879,563,2024-05-15 14:26:26.219133,Completed,1628.55
5880,563,2023-12-05 14:26:26.219251,Completed,981.51
5881,563,2023-11-05 14:26:26.219314,Completed,1058.73
5882,564,2025-05-27 14:26:26.219820,Completed,1189.69
5883,564,2025-04-09 14:26:26.219916,Completed,452.38
5884,564,2025-12-31 14:26:26.219996,Cancelled,242.07
5885,564,2025-05-31 14:26:26.220069,Completed,429.86
5886,564,2025-08-02 14:26:26.220151,Completed,565.48
5887,564,2025-09-24 14:26:26.220223,Completed,1349.52
5888,565,2024-01-02 14:26:26.220694,Completed,208.83
5889,566,2025-06-13 14:26:26.221182,Completed,1343.78
5890,566,2026-01-22 14:26:26.221304,Completed,851.1600000000001
5891,566,2025-10-16 14:26:26.221374,Completed,405.33
5892,566,2026-03-10 14:26:26.221442,Completed,368.65999999999997
5893,566,2025-08-29 14:26:26.221515,Completed,739.46
5894,566,2025-05-10 14:26:26.221588,Completed,364.69
5895,566,2025-11-30 14:26:26.221645,Completed,1042.11
5896,566,2025-08-06 14:26:26.221692,Completed,2225.0699999999997
5897,566,2025-09-21 14:26:26.221739,Completed,1474.81
5898,566,2026-02-03 14:26:26.221785,Completed,1321.8
5899,566,2025-10-06 14:26:26.221830,Completed,1186.79
5900,566,2026-02-22 14:26:26.221876,Cancelled,851.34
5901,566,2025-05-15 14:26:26.221918,Completed,1584.8500000000001
5902,566,2025-04-28 14:26:26.221974,Completed,1777.58
5903,566,2025-12-13 14:26:26.222033,Completed,162.34
5904,566,2025-05-28 14:26:26.222080,Completed,330.89
5905,566,2025-06-26 14:26:26.222147,Completed,80.76
5906,566,2025-11-29 14:26:26.222196,Returned,281.49
5907,566,2025-10-31 14:26:26.222241,Completed,575.95
5908,567,2025-06-22 14:26:26.222939,Completed,1635.5900000000001
5909,567,2025-08-08 14:26:26.223103,Completed,1093.5
5910,567,2025-04-12 14:26:26.223224,Completed,26.78
5911,567,2025-04-15 14:26:26.223301,Cancelled,570.54
5912,567,2026-02-08 14:26:26.223356,Completed,634.15
5913,567,2025-07-05 14:26:26.223438,Completed,179.96
5914,567,2025-09-04 14:26:26.223542,Completed,1723.1599999999999
5915,567,2025-12-15 14:26:26.223604,Completed,2403.5
5916,568,2025-01-01 14:26:26.224082,Completed,1380.46
5917,568,2025-02-18 14:26:26.224185,Completed,1261.8899999999999
5918,568,2025-10-09 14:26:26.224277,Completed,870.66
5919,568,2024-11-30 14:26:26.224372,Completed,1151.22
5920,568,2025-05-06 14:26:26.224463,Completed,410.58
5921,568,2025-04-17 14:26:26.224617,Completed,1968.5099999999998
5922,568,2025-08-23 14:26:26.224678,Completed,51.54
5923,568,2025-04-02 14:26:26.224730,Completed,1563.3500000000001
5924,568,2025-05-01 14:26:26.224796,Completed,981.31
5925,568,2025-04-23 14:26:26.224854,Cancelled,80.82
5926,569,2025-09-21 14:26:26.225301,Completed,2366.41
5927,569,2025-09-18 14:26:26.225423,Cancelled,909.25
5928,569,2025-10-10 14:26:26.225544,Cancelled,1133.2800000000002
5929,570,2025-08-21 14:26:26.226053,Completed,450.15
5930,570,2025-04-26 14:26:26.226162,Completed,1753.81
5931,570,2025-05-11 14:26:26.226226,Completed,623.63
5932,570,2025-04-27 14:26:26.226280,Completed,840.11
5933,570,2025-07-15 14:26:26.226330,Completed,979.98
5934,570,2025-09-17 14:26:26.226386,Completed,468.47999999999996
5935,570,2025-05-06 14:26:26.226461,Completed,2057.76
5936,570,2025-05-11 14:26:26.226713,Completed,1267.98
5937,570,2025-09-29 14:26:26.226864,Completed,1279.74
5938,570,2025-02-12 14:26:26.226936,Completed,170.08
5939,570,2025-02-06 14:26:26.227008,Completed,784.5
5940,570,2025-10-26 14:26:26.227061,Completed,430.33
5941,570,2025-09-27 14:26:26.227115,Completed,25.36
5942,571,2025-06-04 14:26:26.227910,Completed,117.45
5943,571,2025-09-09 14:26:26.228066,Cancelled,1793.32
5944,571,2026-01-25 14:26:26.228150,Completed,2420.86
5945,571,2025-05-01 14:26:26.228228,Completed,371.97
5946,571,2025-08-19 14:26:26.228298,Completed,348.22
5947,571,2026-01-13 14:26:26.228359,Completed,854.4599999999999
5948,571,2026-02-24 14:26:26.228421,Completed,1263.32
5949,571,2025-08-02 14:26:26.228476,Cancelled,3114.7799999999997
5950,571,2025-04-06 14:26:26.228563,Completed,1045.3200000000002
5951,571,2025-10-11 14:26:26.228613,Returned,394.03
5952,571,2025-07-30 14:26:26.228661,Completed,986.4399999999999
5953,571,2025-11-30 14:26:26.228740,Completed,1335.61
5954,572,2024-06-11 14:26:26.229246,Completed,1366.54
5955,572,2025-01-17 14:26:26.229345,Cancelled,1280.21
5956,572,2024-12-16 14:26:26.229445,Completed,2881.0299999999997
5957,572,2024-12-23 14:26:26.229535,Completed,504.28
5958,572,2024-09-14 14:26:26.229605,Completed,808.11
5959,573,2026-02-10 14:26:26.230085,Completed,474.55999999999995
5960,573,2025-09-30 14:26:26.230175,Completed,777.27
5961,573,2025-05-08 14:26:26.230251,Cancelled,2566.81
5962,573,2025-09-29 14:26:26.230305,Completed,725.77
5963,573,2025-06-24 14:26:26.230356,Completed,95.74
5964,573,2025-05-21 14:26:26.230403,Completed,540.72
5965,573,2025-07-09 14:26:26.230473,Completed,379.57
5966,574,2026-01-10 14:26:26.230937,Completed,909.5300000000001
5967,574,2025-11-15 14:26:26.231037,Completed,111.55
5968,574,2025-10-27 14:26:26.231119,Completed,1850.52
5969,574,2025-05-06 14:26:26.231174,Completed,593.6700000000001
5970,574,2025-05-08 14:26:26.231225,Cancelled,645.93
5971,574,2025-07-31 14:26:26.231289,Returned,797.8599999999999
5972,574,2026-01-25 14:26:26.231346,Completed,516.29
5973,574,2025-04-29 14:26:26.231392,Completed,779.84
5974,575,2024-08-24 14:26:26.231857,Cancelled,1000.22
5975,575,2024-03-17 14:26:26.231968,Completed,801.94
5976,576,2024-12-23 14:26:26.232458,Completed,145.71
5977,576,2024-11-06 14:26:26.232586,Cancelled,47.69
5978,576,2024-08-18 14:26:26.232653,Completed,631.2
5979,577,2025-05-05 14:26:26.233061,Completed,671.82
5980,577,2025-01-13 14:26:26.233160,Completed,60.2
5981,577,2025-03-05 14:26:26.233221,Completed,888.3199999999999
5982,577,2025-01-21 14:26:26.233295,Completed,1380.1
5983,577,2025-03-28 14:26:26.233367,Completed,1700.1299999999999
5984,577,2025-06-27 14:26:26.233452,Completed,1166.97
5985,578,2023-11-19 14:26:26.233947,Completed,319.2
5986,578,2024-09-08 14:26:26.234033,Completed,1136.01
5987,578,2024-05-01 14:26:26.234090,Completed,2506.91
5988,579,2025-05-12 14:26:26.234558,Completed,1511.81
5989,579,2025-06-30 14:26:26.234652,Completed,368.27
5990,579,2024-11-28 14:26:26.234711,Completed,905.0699999999999
5991,579,2025-08-23 14:26:26.234763,Completed,1460.75
5992,579,2025-07-09 14:26:26.234817,Completed,1157.97
5993,579,2025-04-11 14:26:26.234881,Completed,750.48
5994,580,2025-08-31 14:26:26.235278,Completed,20.04
5995,580,2025-10-26 14:26:26.235372,Completed,175.32
5996,580,2025-07-06 14:26:26.235450,Completed,1118.97
5997,580,2025-05-22 14:26:26.235535,Completed,2158.98
5998,580,2025-04-22 14:26:26.235588,Completed,1487.19
5999,580,2025-01-01 14:26:26.235656,Cancelled,311.62
6000,580,2025-05-24 14:26:26.235708,Completed,229.7
6001,581,2025-07-06 14:26:26.236124,Completed,1591.88
6002,581,2025-05-11 14:26:26.236235,Completed,1718.35
6003,581,2026-02-23 14:26:26.236296,Completed,80.82
6004,581,2025-07-14 14:26:26.236349,Cancelled,183.3
6005,581,2025-12-25 14:26:26.236398,Completed,1724.62
6006,581,2025-05-17 14:26:26.236479,Completed,363.15
6007,581,2025-12-31 14:26:26.236561,Completed,939.5500000000001
6008,581,2026-02-14 14:26:26.236629,Completed,1159.06
6009,581,2025-06-01 14:26:26.236691,Completed,869.98
6010,581,2026-01-08 14:26:26.236754,Completed,1040.99
6011,581,2025-06-29 14:26:26.236803,Completed,2543.63
6012,581,2025-10-20 14:26:26.236850,Completed,1150.35
6013,581,2025-10-24 14:26:26.236903,Completed,1221.72
6014,581,2025-04-18 14:26:26.236949,Completed,283.44
6015,581,2025-10-31 14:26:26.237008,Completed,124.21
6016,581,2025-11-16 14:26:26.237056,Completed,1165.6799999999998
6017,581,2025-04-18 14:26:26.237100,Completed,866.52
6018,581,2025-04-11 14:26:26.237145,Completed,647.34
6019,581,2025-04-16 14:26:26.237188,Completed,1477.23
6020,581,2025-09-30 14:26:26.237241,Cancelled,452.98
6021,581,2026-02-13 14:26:26.237298,Completed,705.79
6022,581,2025-07-04 14:26:26.237343,Completed,2622.99
6023,581,2025-06-11 14:26:26.237386,Completed,1445.44
6024,581,2025-10-05 14:26:26.237442,Completed,946.85
6025,582,2025-06-29 14:26:26.237989,Completed,1340.88
6026,582,2025-10-28 14:26:26.238115,Completed,2033.26
6027,582,2025-09-12 14:26:26.238193,Completed,392.79999999999995
6028,582,2025-07-16 14:26:26.238248,Completed,177.32999999999998
6029,582,2025-08-23 14:26:26.238297,Completed,195.45
6030,582,2025-09-28 14:26:26.238366,Completed,24.28
6031,582,2025-12-28 14:26:26.238435,Completed,1416.23
6032,582,2026-01-28 14:26:26.238511,Completed,1433.54
6033,583,2025-11-04 14:26:26.239019,Completed,374.4
6034,583,2025-11-21 14:26:26.239129,Completed,583.9200000000001
6035,583,2025-05-15 14:26:26.239214,Completed,1834.94
6036,583,2025-04-17 14:26:26.239278,Completed,1466.45
6037,583,2025-03-09 14:26:26.239329,Completed,2115.68
6038,583,2025-06-01 14:26:26.239400,Cancelled,1656.22
6039,583,2025-05-29 14:26:26.239496,Completed,330.58
6040,583,2025-02-26 14:26:26.239565,Returned,1335.8
6041,583,2025-05-19 14:26:26.239614,Returned,795.1400000000001
6042,583,2025-03-03 14:26:26.239660,Completed,153.14000000000001
6043,584,2026-02-18 14:26:26.240155,Completed,219.54
6044,584,2026-01-29 14:26:26.240265,Completed,964.53
6045,584,2026-01-21 14:26:26.240339,Completed,2671.39
6046,584,2026-03-21 14:26:26.240394,Completed,825.96
6047,584,2025-07-27 14:26:26.240458,Completed,461.22
6048,584,2025-10-02 14:26:26.240539,Completed,214.96
6049,584,2025-10-21 14:26:26.240606,Cancelled,162.56
6050,584,2025-04-10 14:26:26.240659,Completed,605.92
6051,584,2025-09-25 14:26:26.240710,Completed,1365.22
6052,584,2026-01-17 14:26:26.240755,Completed,386.62
6053,584,2025-08-15 14:26:26.240818,Returned,279.15
6054,584,2025-05-28 14:26:26.240872,Completed,705.77
6055,584,2025-07-05 14:26:26.240938,Completed,701.94
6056,584,2025-10-05 14:26:26.240987,Completed,709.0899999999999
6057,584,2025-12-31 14:26:26.241033,Completed,267.04
6058,584,2025-03-31 14:26:26.241088,Completed,845.5899999999999
6059,584,2025-10-25 14:26:26.241148,Completed,454.91999999999996
6060,584,2026-03-15 14:26:26.241212,Completed,560.9300000000001
6061,584,2026-01-28 14:26:26.241260,Completed,1275.05
6062,584,2025-12-06 14:26:26.241306,Completed,2284.34
6063,584,2026-01-23 14:26:26.241360,Cancelled,533.0
6064,584,2025-04-08 14:26:26.241439,Completed,258.56
6065,584,2026-01-16 14:26:26.241505,Returned,599.4300000000001
6066,584,2025-04-11 14:26:26.241558,Completed,568.53
6067,584,2025-12-03 14:26:26.241618,Completed,1032.16
6068,584,2025-10-23 14:26:26.241682,Completed,758.7
6069,584,2026-01-24 14:26:26.241728,Completed,627.25
6070,584,2025-12-12 14:26:26.241771,Completed,256.82
6071,585,2025-03-14 14:26:26.242267,Completed,866.46
6072,585,2026-01-04 14:26:26.242370,Completed,1657.52
6073,585,2026-01-22 14:26:26.242445,Completed,2528.7799999999997
6074,585,2026-02-21 14:26:26.242562,Completed,94.9
6075,585,2025-06-28 14:26:26.242630,Completed,622.6800000000001
6076,585,2025-07-25 14:26:26.244343,Completed,1392.74
6077,585,2026-02-09 14:26:26.244893,Completed,602.8399999999999
6078,585,2025-11-22 14:26:26.245002,Completed,532.26
6079,585,2026-01-06 14:26:26.245066,Completed,530.24
6080,586,2025-07-03 14:26:26.247413,Completed,1927.77
6081,586,2025-05-23 14:26:26.247587,Completed,1103.83
6082,586,2026-02-20 14:26:26.248292,Completed,717.46
6083,586,2025-07-25 14:26:26.249115,Completed,156.18
6084,586,2026-01-21 14:26:26.249450,Completed,576.69
6085,586,2025-11-13 14:26:26.249676,Completed,514.2
6086,586,2026-02-28 14:26:26.249773,Completed,1045.98
6087,586,2026-02-17 14:26:26.249853,Returned,1372.84
6088,586,2025-10-19 14:26:26.249927,Completed,2195.35
6089,586,2025-04-15 14:26:26.250000,Completed,33.59
6090,586,2026-03-17 14:26:26.250053,Cancelled,107.77
6091,586,2026-02-01 14:26:26.250101,Cancelled,536.35
6092,586,2026-01-18 14:26:26.250148,Completed,777.96
6093,586,2025-05-18 14:26:26.250206,Completed,200.64
6094,586,2025-12-07 14:26:26.250251,Returned,832.6700000000001
6095,586,2025-05-26 14:26:26.250296,Completed,2020.22
6096,586,2025-12-10 14:26:26.250343,Cancelled,717.7
6097,586,2025-12-18 14:26:26.250387,Completed,161.33
6098,586,2025-04-13 14:26:26.250434,Completed,1056.08
6099,586,2025-09-24 14:26:26.250528,Completed,784.34
6100,586,2026-03-08 14:26:26.250582,Completed,2110.82
6101,586,2026-02-04 14:26:26.250629,Completed,1240.36
6102,586,2026-01-07 14:26:26.250673,Returned,1328.77
6103,586,2025-10-31 14:26:26.250726,Completed,2285.21
6104,586,2025-05-30 14:26:26.250775,Completed,704.5699999999999
6105,586,2025-09-25 14:26:26.250821,Completed,1639.68
6106,586,2025-09-23 14:26:26.250869,Completed,1925.83
6107,586,2025-12-30 14:26:26.250928,Completed,294.0
6108,586,2025-07-09 14:26:26.250981,Completed,68.42
6109,586,2025-05-13 14:26:26.251041,Completed,1196.65
6110,586,2025-11-19 14:26:26.251087,Completed,435.86
6111,586,2025-07-07 14:26:26.251131,Completed,1510.5900000000001
6112,586,2025-06-04 14:26:26.251175,Completed,2247.83
6113,586,2026-02-16 14:26:26.251218,Returned,1303.8899999999999
6114,586,2026-01-31 14:26:26.251261,Completed,2034.3500000000001
6115,586,2025-05-30 14:26:26.251304,Completed,531.4300000000001
6116,586,2026-03-15 14:26:26.251347,Completed,1741.47
6117,586,2025-06-25 14:26:26.251390,Completed,737.1
6118,586,2025-12-01 14:26:26.251432,Completed,1005.68
6119,586,2025-12-14 14:26:26.251474,Completed,1151.0900000000001
6120,587,2026-02-26 14:26:26.252008,Completed,849.81
6121,587,2026-01-09 14:26:26.252111,Completed,949.9399999999999
6122,587,2025-11-11 14:26:26.252175,Completed,769.33
6123,587,2025-06-15 14:26:26.252227,Completed,1798.31
6124,588,2023-12-15 14:26:26.252647,Completed,886.05
6125,588,2024-02-09 14:26:26.252753,Completed,864.9300000000001
6126,589,2025-12-22 14:26:26.253144,Completed,477.57
6127,589,2025-11-14 14:26:26.253216,Completed,1190.18
6128,589,2025-08-17 14:26:26.253272,Cancelled,396.25
6129,589,2025-08-04 14:26:26.253322,Cancelled,552.2
6130,589,2025-07-12 14:26:26.253371,Completed,305.13
6131,589,2025-10-28 14:26:26.253421,Completed,496.76
6132,589,2025-05-27 14:26:26.253467,Completed,1021.1899999999999
6133,589,2025-10-21 14:26:26.253541,Returned,846.85
6134,589,2025-07-21 14:26:26.253589,Completed,1108.38
6135,589,2025-12-19 14:26:26.253645,Completed,394.40999999999997
6136,589,2025-09-07 14:26:26.253689,Completed,968.76
6137,589,2025-12-13 14:26:26.253734,Completed,2157.92
6138,589,2025-06-21 14:26:26.253798,Returned,707.27
6139,589,2025-12-20 14:26:26.253855,Completed,264.57
6140,589,2025-05-24 14:26:26.253901,Completed,653.6800000000001
6141,590,2025-03-11 14:26:26.254344,Completed,1009.45
6142,590,2025-10-10 14:26:26.254434,Completed,113.59
6143,590,2025-05-25 14:26:26.254511,Completed,571.5999999999999
6144,590,2026-02-14 14:26:26.254568,Completed,521.14
6145,590,2026-01-23 14:26:26.254619,Returned,297.74
6146,590,2025-09-20 14:26:26.254686,Completed,2956.98
6147,590,2025-06-27 14:26:26.254739,Completed,663.67
6148,590,2026-01-06 14:26:26.254787,Cancelled,58.8
6149,590,2025-08-21 14:26:26.254833,Completed,505.02
6150,590,2025-10-12 14:26:26.254887,Completed,580.59
6151,590,2025-07-16 14:26:26.254953,Completed,1560.89
6152,590,2025-05-03 14:26:26.255003,Completed,197.44
6153,590,2025-09-28 14:26:26.255049,Completed,698.64
6154,590,2025-03-20 14:26:26.255094,Cancelled,69.93
6155,590,2025-07-22 14:26:26.255137,Completed,1239.1100000000001
6156,591,2025-10-06 14:26:26.255615,Completed,2033.19
6157,591,2025-07-27 14:26:26.255700,Completed,3075.18
6158,591,2025-11-27 14:26:26.255775,Completed,714.74
6159,591,2026-01-27 14:26:26.255829,Completed,1147.21
6160,591,2025-07-03 14:26:26.255878,Completed,1002.48
6161,591,2025-03-21 14:26:26.255923,Returned,1940.46
6162,591,2025-08-27 14:26:26.255978,Completed,1199.67
6163,591,2025-12-02 14:26:26.256039,Completed,706.0799999999999
6164,591,2026-02-25 14:26:26.256085,Completed,461.64
6165,591,2025-03-23 14:26:26.256129,Completed,84.12
6166,591,2025-06-25 14:26:26.256173,Completed,266.01
6167,591,2025-03-24 14:26:26.256229,Completed,42.18
6168,591,2026-01-09 14:26:26.256273,Completed,806.78
6169,591,2025-08-13 14:26:26.256318,Completed,409.73
6170,591,2025-07-22 14:26:26.256363,Completed,615.54
6171,591,2025-06-09 14:26:26.256406,Completed,80.32
6172,592,2024-12-17 14:26:26.256915,Completed,942.8399999999999
6173,592,2024-12-05 14:26:26.257023,Completed,43.66
6174,592,2024-07-29 14:26:26.257101,Completed,1923.84
6175,593,2025-09-13 14:26:26.257569,Completed,454.91999999999996
6176,593,2025-11-05 14:26:26.257679,Completed,2017.92
6177,593,2025-06-05 14:26:26.257746,Completed,774.42
6178,593,2025-08-29 14:26:26.257801,Completed,446.20000000000005
6179,593,2025-06-18 14:26:26.257850,Completed,653.31
6180,593,2025-08-28 14:26:26.257916,Completed,660.78
6181,593,2025-02-07 14:26:26.257968,Completed,17.24
6182,593,2025-05-16 14:26:26.258016,Completed,141.08
6183,593,2025-10-07 14:26:26.258063,Completed,809.38
6184,593,2025-08-11 14:26:26.258107,Returned,92.36
6185,593,2025-05-05 14:26:26.258153,Completed,371.78999999999996
6186,593,2025-03-28 14:26:26.258221,Completed,602.35
6187,593,2025-07-19 14:26:26.258276,Completed,2349.82
6188,593,2024-12-08 14:26:26.258332,Cancelled,2758.96
6189,594,2024-08-23 14:26:26.258811,Completed,1114.41
6190,594,2024-12-26 14:26:26.258898,Completed,1157.21
6191,594,2025-01-17 14:26:26.258965,Cancelled,995.74
6192,594,2024-11-17 14:26:26.259025,Completed,905.51
6193,594,2024-08-11 14:26:26.259073,Completed,2427.47
6194,594,2024-09-13 14:26:26.259121,Completed,40.0
6195,595,2025-06-23 14:26:26.259804,Completed,273.58
6196,595,2025-08-29 14:26:26.259975,Completed,475.35
6197,595,2025-03-25 14:26:26.260070,Completed,2858.54
6198,595,2025-09-18 14:26:26.260140,Completed,639.0899999999999
6199,595,2025-09-11 14:26:26.260206,Completed,982.45
6200,595,2025-07-07 14:26:26.260258,Completed,1985.21
6201,595,2025-03-07 14:26:26.260308,Completed,329.94
6202,595,2025-03-03 14:26:26.260354,Completed,1872.3899999999999
6203,595,2025-07-17 14:26:26.260420,Cancelled,847.0699999999999
6204,595,2024-12-26 14:26:26.260500,Completed,1670.65
6205,595,2025-09-05 14:26:26.260553,Completed,400.62
6206,595,2025-10-28 14:26:26.260600,Completed,1170.91
6207,596,2026-03-08 14:26:26.261088,Completed,1667.02
6208,596,2025-07-30 14:26:26.261207,Completed,278.08
6209,596,2025-04-29 14:26:26.261275,Completed,1744.35
6210,596,2026-03-29 14:26:26.261329,Completed,1096.49
6211,596,2026-01-10 14:26:26.261380,Completed,332.76
6212,596,2025-09-28 14:26:26.261428,Completed,993.59
6213,596,2025-06-06 14:26:26.261513,Completed,1569.85
6214,596,2025-04-29 14:26:26.261758,Completed,598.03
6215,596,2025-10-26 14:26:26.261881,Completed,170.8
6216,596,2026-01-23 14:26:26.261946,Completed,232.83
6217,596,2025-11-07 14:26:26.262001,Completed,438.66999999999996
6218,596,2025-05-28 14:26:26.262052,Completed,720.59
6219,596,2025-05-27 14:26:26.262124,Completed,248.68
6220,596,2026-02-21 14:26:26.262183,Completed,1056.31
6221,596,2026-03-03 14:26:26.262252,Cancelled,55.8
